a5_error_rate,a5_p95_ms,a5_safe,attempt_id,b5_error_rate,b5_p95_ms,b5_safe,normalized_p95_difference_b_minus_a,order,replication_id,y
0.0,197.85610370000003,True,1,0.9432291666666667,10001.1470403,False,19.6065818732,A5->B5,c095,1
0.0,157.4791428,True,1,0.6243055555555556,10001.08437,False,19.6872104544,B5->A5,c096,1
0.0,101.56594195000028,True,1,0.49149305555555556,10001.0812437,False,19.7990306035,A5->B5,c097,1
0.00034722222222222224,100.73015930000004,True,1,0.19114583333333332,10000.7099132,False,19.7999595078,B5->A5,c098,1
0.0,58.64609715000013,True,1,0.0,284.1628728500001,True,0.45103355139999995,B5->A5,c099,0
0.0,79.10726365000002,True,1,0.0,465.31630915000005,True,0.772418091,B5->A5,c100,0
0.0,101.64896470000002,True,1,0.6154513888888888,10001.11082625,False,19.7989237231,B5->A5,c101,1
0.00017361111111111112,176.47195380000002,True,1,0.6232638888888888,10001.0877811,False,19.649231654599998,A5->B5,c102,1
0.0,53.17712100000005,True,1,0.03819444444444445,460.1430126,False,0.8139317831999999,B5->A5,c103,1
0.0,107.1447283500001,True,1,0.9262152777777778,10001.15848625,False,19.7880275158,A5->B5,c104,1
0.0,226.37856805,True,1,0.8083333333333333,10001.190805499999,False,19.549624474899996,B5->A5,c105,1
0.0,128.45825050000016,True,1,0.9909722222222223,10001.18199655,False,19.7454474921,B5->A5,c106,1
0.0,127.96201200000004,True,1,0.9491319444444445,10001.1395192,False,19.7463550144,B5->A5,c107,1
0.0,49.474002700000014,True,1,0.0,251.15256695000005,True,0.40335712850000005,B5->A5,c108,0
0.0,103.06761845000001,True,1,0.9663194444444444,10001.15122775,False,19.7961672186,A5->B5,c109,1
0.0,59.69673780000003,True,1,0.0,238.34374345000012,True,0.3572940113000002,A5->B5,c110,0
0.0,107.29440750000003,True,1,0.5628472222222223,10001.06701,False,19.787545205,A5->B5,c111,1
0.0,112.75206010000002,True,1,0.6965277777777777,10001.1160146,False,19.776727909,B5->A5,c112,1
0.0,101.93135950000001,True,1,0.0,679.65916075,False,1.1554556025,A5->B5,c113,1
0.0,179.73518620000007,True,1,0.6555555555555556,10001.11990175,False,19.6427694311,B5->A5,c114,1
0.0,57.025978850000016,True,1,0.15659722222222222,10000.6882865,False,19.8873246153,B5->A5,c115,1
0.0,51.95583935000004,True,1,0.0,219.17614480000023,True,0.3344406109000004,B5->A5,c116,0
0.0,56.66741010000001,True,1,0.15138888888888888,10000.5016972,False,19.887668574199996,B5->A5,c117,1
0.0,100.74822510000003,True,1,0.14357638888888888,10000.498769200001,False,19.799501088200003,B5->A5,c118,1
0.00034722222222222224,60.30378255,True,1,0.0,181.88700775000024,True,0.24316645040000048,A5->B5,c119,0
0.00034722222222222224,58.43435110000001,True,1,0.0,341.76176615,True,0.5666548301000001,A5->B5,c120,0
0.0,146.25500965000003,True,1,0.15677083333333333,10000.6118122,False,19.7087136051,A5->B5,c121,1
0.00017361111111111112,89.2973301000001,True,1,0.6069444444444444,10001.104577,False,19.8236144938,B5->A5,c122,1
0.0,87.31318910000005,True,1,0.17395833333333333,10000.549977249999,False,19.8264735763,A5->B5,c123,1
0.0,178.98851945,True,1,0.9713541666666666,10001.14530345,False,19.644313567999998,A5->B5,c124,1
0.0,119.12890675000013,True,1,0.2107638888888889,10000.807309,False,19.7633568045,A5->B5,c125,1
0.0,138.97333610000015,True,1,0.4354166666666667,10000.969627999999,False,19.723992583799998,A5->B5,c126,1
0.0,56.34297245000001,True,1,0.0,299.5155880500001,True,0.4863452312000001,B5->A5,c127,0
0.00017361111111111112,195.60658535000002,True,1,0.8755208333333333,10001.1319175,False,19.611050664300002,A5->B5,c128,1
0.0,157.19400095,True,1,0.21163194444444444,10000.795638750002,False,19.687203275600005,A5->B5,c129,1
0.00017361111111111112,41.76221635000002,True,1,0.6784722222222223,10001.0076414,False,19.9184908501,B5->A5,c130,1
